# Value averages  
# Time            	momentum_x        	momentum_y        	momentum_z        
8	-1.0000000000e-04	6.2473697025e-21	0.0000000000e+00
8.005	-1.0000000000e-04	6.1681915154e-21	0.0000000000e+00
8.01	-1.0000000000e-04	6.1064869468e-21	0.0000000000e+00
8.015	-1.0000000000e-04	6.0588063176e-21	0.0000000000e+00
8.02	-1.0000000000e-04	5.9946319364e-21	0.0000000000e+00
8.025	-1.0000000000e-04	5.9078807003e-21	0.0000000000e+00
8.03	-1.0000000000e-04	5.8431335835e-21	0.0000000000e+00
8.035	-1.0000000000e-04	5.8142867374e-21	0.0000000000e+00
8.04	-1.0000000000e-04	5.7420800615e-21	0.0000000000e+00
8.045	-1.0000000000e-04	5.6710273617e-21	0.0000000000e+00
8.05	-1.0000000000e-04	5.6133830833e-21	0.0000000000e+00
8.055	-1.0000000000e-04	5.5367335354e-21	0.0000000000e+00
8.06	-1.0000000000e-04	5.4731212444e-21	0.0000000000e+00
8.065	-1.0000000000e-04	5.3989361450e-21	0.0000000000e+00
8.07	-1.0000000000e-04	5.3611819012e-21	0.0000000000e+00
8.075	-1.0000000000e-04	5.3122758347e-21	0.0000000000e+00
8.08	-1.0000000000e-04	5.2214576560e-21	0.0000000000e+00
8.085	-1.0000000000e-04	5.1478694970e-21	0.0000000000e+00
8.09	-1.0000000000e-04	5.0745178501e-21	0.0000000000e+00
8.095	-1.0000000000e-04	5.0036636735e-21	0.0000000000e+00
8.1	-1.0000000000e-04	4.9296790124e-21	0.0000000000e+00
8.105	-1.0000000000e-04	4.8410925807e-21	0.0000000000e+00
8.11	-1.0000000000e-04	4.7690077693e-21	0.0000000000e+00
8.115	-1.0000000000e-04	4.6865604596e-21	0.0000000000e+00
8.12	-1.0000000000e-04	4.6134223959e-21	0.0000000000e+00
8.125	-1.0000000000e-04	4.5502966863e-21	0.0000000000e+00
8.13	-1.0000000000e-04	4.5014560582e-21	0.0000000000e+00
8.135	-1.0000000000e-04	4.4464809071e-21	0.0000000000e+00
8.14	-1.0000000000e-04	4.3930716789e-21	0.0000000000e+00
8.145	-1.0000000000e-04	4.3198938975e-21	0.0000000000e+00
8.15	-1.0000000000e-04	4.2520668126e-21	0.0000000000e+00
8.155	-1.0000000000e-04	4.1918474928e-21	0.0000000000e+00
8.16	-1.0000000000e-04	4.1245917729e-21	0.0000000000e+00
8.165	-1.0000000000e-04	4.0603477529e-21	0.0000000000e+00
8.17	-1.0000000000e-04	3.9930259438e-21	0.0000000000e+00
8.175	-1.0000000000e-04	3.9358464301e-21	0.0000000000e+00
8.18	-1.0000000000e-04	3.8788545864e-21	0.0000000000e+00
8.185	-1.0000000000e-04	3.7949838851e-21	0.0000000000e+00
8.19	-1.0000000000e-04	3.7392422963e-21	0.0000000000e+00
8.195	-1.0000000000e-04	3.6703816207e-21	0.0000000000e+00
8.2	-1.0000000000e-04	3.6196190942e-21	0.0000000000e+00
8.205	-1.0000000000e-04	3.5357207614e-21	0.0000000000e+00
8.21	-1.0000000000e-04	3.4719966735e-21	0.0000000000e+00
8.215	-1.0000000000e-04	3.4136957748e-21	0.0000000000e+00
8.22	-1.0000000000e-04	3.3366299149e-21	0.0000000000e+00
8.225	-1.0000000000e-04	3.2902922636e-21	0.0000000000e+00
8.23	-1.0000000000e-04	3.2413155767e-21	0.0000000000e+00
8.235	-1.0000000000e-04	3.1909153003e-21	0.0000000000e+00
8.24	-1.0000000000e-04	3.0964614666e-21	0.0000000000e+00
8.245	-1.0000000000e-04	3.0431294769e-21	0.0000000000e+00
8.25	-1.0000000000e-04	2.9571332936e-21	0.0000000000e+00
8.255	-1.0000000000e-04	2.8841654070e-21	0.0000000000e+00
8.26	-1.0000000000e-04	2.8335174618e-21	0.0000000000e+00
8.265	-1.0000000000e-04	2.7679441733e-21	0.0000000000e+00
8.27	-1.0000000000e-04	2.6912554074e-21	0.0000000000e+00
8.275	-1.0000000000e-04	2.5924235613e-21	0.0000000000e+00
8.28	-1.0000000000e-04	2.5091888136e-21	0.0000000000e+00
8.285	-1.0000000000e-04	2.4363878114e-21	0.0000000000e+00
8.29	-1.0000000000e-04	2.3652606281e-21	0.0000000000e+00
8.295	-1.0000000000e-04	2.3185890884e-21	0.0000000000e+00
8.3	-1.0000000000e-04	2.2483282308e-21	0.0000000000e+00
8.305	-1.0000000000e-04	2.1745241914e-21	0.0000000000e+00
8.31	-1.0000000000e-04	2.1069723702e-21	0.0000000000e+00
8.315	-1.0000000000e-04	2.0404244333e-21	0.0000000000e+00
8.32	-1.0000000000e-04	1.9862046477e-21	0.0000000000e+00
8.325	-1.0000000000e-04	1.9237758751e-21	0.0000000000e+00
8.33	-1.0000000000e-04	1.8927958896e-21	0.0000000000e+00
8.335	-1.0000000000e-04	1.8264197017e-21	0.0000000000e+00
8.34	-1.0000000000e-04	1.7542855776e-21	0.0000000000e+00
8.345	-1.0000000000e-04	1.6699538273e-21	0.0000000000e+00
8.35	-1.0000000000e-04	1.6169745893e-21	0.0000000000e+00
8.355	-1.0000000000e-04	1.5606440121e-21	0.0000000000e+00
8.36	-1.0000000000e-04	1.4654838580e-21	0.0000000000e+00
8.365	-1.0000000000e-04	1.3959227467e-21	0.0000000000e+00
8.37	-1.0000000000e-04	1.3427866460e-21	0.0000000000e+00
8.375	-1.0000000000e-04	1.2917714833e-21	0.0000000000e+00
8.38	-1.0000000000e-04	1.2352153903e-21	0.0000000000e+00
8.385	-1.0000000000e-04	1.1989281258e-21	0.0000000000e+00
8.39	-1.0000000000e-04	1.1169074078e-21	0.0000000000e+00
8.395	-1.0000000000e-04	1.0384832132e-21	0.0000000000e+00
8.4	-1.0000000000e-04	9.9270009092e-22	0.0000000000e+00
8.405	-1.0000000000e-04	9.6484521720e-22	0.0000000000e+00
8.41	-1.0000000000e-04	8.9710391754e-22	0.0000000000e+00
8.415	-1.0000000000e-04	8.4081371659e-22	0.0000000000e+00
8.42	-1.0000000000e-04	7.5974721401e-22	0.0000000000e+00
8.425	-1.0000000000e-04	7.0074434807e-22	0.0000000000e+00
8.43	-1.0000000000e-04	6.3402857497e-22	0.0000000000e+00
8.435	-1.0000000000e-04	5.7861311377e-22	0.0000000000e+00
8.44	-1.0000000000e-04	5.2688276976e-22	0.0000000000e+00
8.445	-1.0000000000e-04	4.7418606616e-22	0.0000000000e+00
8.45	-1.0000000000e-04	4.1703378554e-22	0.0000000000e+00
8.455	-1.0000000000e-04	3.7440969233e-22	0.0000000000e+00
8.46	-1.0000000000e-04	3.5092380733e-22	0.0000000000e+00
8.465	-1.0000000000e-04	3.2336701282e-22	0.0000000000e+00
8.47	-1.0000000000e-04	2.8436287881e-22	0.0000000000e+00
8.475	-1.0000000000e-04	2.1925345256e-22	0.0000000000e+00
8.48	-1.0000000000e-04	1.7746343375e-22	0.0000000000e+00
8.485	-1.0000000000e-04	1.0050105190e-22	0.0000000000e+00
8.49	-1.0000000000e-04	5.0991261410e-23	0.0000000000e+00
8.495	-1.0000000000e-04	1.5068075964e-24	0.0000000000e+00
8.5	-1.0000000000e-04	-6.9775940931e-23	0.0000000000e+00
8.505	-1.0000000000e-04	-1.9697523360e-23	0.0000000000e+00
8.51	-1.0000000000e-04	1.4927040891e-23	0.0000000000e+00
8.515	-1.0000000000e-04	2.6002544014e-23	0.0000000000e+00
8.52	-1.0000000000e-04	4.8280878369e-23	0.0000000000e+00
8.525	-1.0000000000e-04	5.2971617678e-23	0.0000000000e+00
8.53	-1.0000000000e-04	8.5633234888e-23	0.0000000000e+00
8.535	-1.0000000000e-04	1.3590372838e-22	0.0000000000e+00
8.54	-1.0000000000e-04	1.5445501291e-22	0.0000000000e+00
8.545	-1.0000000000e-04	1.5293907835e-22	0.0000000000e+00
8.55	-1.0000000000e-04	1.6940668628e-22	0.0000000000e+00
8.555	-1.0000000000e-04	1.9412629524e-22	0.0000000000e+00
8.56	-1.0000000000e-04	2.0603183891e-22	0.0000000000e+00
8.565	-1.0000000000e-04	2.3226917328e-22	0.0000000000e+00
8.57	-1.0000000000e-04	2.4637148103e-22	0.0000000000e+00
8.575	-1.0000000000e-04	2.6233708938e-22	0.0000000000e+00
8.58	-1.0000000000e-04	2.8755344407e-22	0.0000000000e+00
8.585	-1.0000000000e-04	2.9716318279e-22	0.0000000000e+00
8.59	-1.0000000000e-04	3.3868025117e-22	0.0000000000e+00
8.595	-1.0000000000e-04	3.8616807560e-22	0.0000000000e+00
8.6	-1.0000000000e-04	3.8411915279e-22	0.0000000000e+00
8.605	-1.0000000000e-04	3.9327916898e-22	0.0000000000e+00
8.61	-1.0000000000e-04	3.9734397760e-22	0.0000000000e+00
8.615	-1.0000000000e-04	4.3039935100e-22	0.0000000000e+00
8.62	-1.0000000000e-04	4.5316651387e-22	0.0000000000e+00
8.625	-1.0000000000e-04	4.8626452433e-22	0.0000000000e+00
8.63	-1.0000000000e-04	5.4152493639e-22	0.0000000000e+00
8.635	-1.0000000000e-04	5.7703715768e-22	0.0000000000e+00
8.64	-1.0000000000e-04	5.7322482418e-22	0.0000000000e+00
8.645	-1.0000000000e-04	5.6613129198e-22	0.0000000000e+00
8.65	-1.0000000000e-04	5.8627007220e-22	0.0000000000e+00
8.655	-1.0000000000e-04	5.7999151867e-22	0.0000000000e+00
8.66	-1.0000000000e-04	5.8216194489e-22	0.0000000000e+00
8.665	-1.0000000000e-04	5.9342673942e-22	0.0000000000e+00
8.67	-1.0000000000e-04	6.0613936353e-22	0.0000000000e+00
8.675	-1.0000000000e-04	6.2330521696e-22	0.0000000000e+00
8.68	-1.0000000000e-04	6.4918809092e-22	0.0000000000e+00
8.685	-1.0000000000e-04	6.6512593052e-22	0.0000000000e+00
8.69	-1.0000000000e-04	6.8813640560e-22	0.0000000000e+00
8.695	-1.0000000000e-04	7.1003940354e-22	0.0000000000e+00
8.7	-1.0000000000e-04	7.3267135383e-22	0.0000000000e+00
8.705	-1.0000000000e-04	7.6526070235e-22	0.0000000000e+00
8.71	-1.0000000000e-04	7.9211254050e-22	0.0000000000e+00
8.715	-1.0000000000e-04	8.0241584136e-22	0.0000000000e+00
8.72	-1.0000000000e-04	8.5567740216e-22	0.0000000000e+00
8.725	-1.0000000000e-04	8.8838065096e-22	0.0000000000e+00
8.73	-1.0000000000e-04	9.0747664833e-22	0.0000000000e+00
8.735	-1.0000000000e-04	9.4121164504e-22	0.0000000000e+00
8.74	-1.0000000000e-04	9.5847933417e-22	0.0000000000e+00
8.745	-1.0000000000e-04	9.9376466460e-22	0.0000000000e+00
8.75	-1.0000000000e-04	1.0244391170e-21	0.0000000000e+00
8.755	-1.0000000000e-04	1.0545713295e-21	0.0000000000e+00
8.76	-1.0000000000e-04	1.0945700292e-21	0.0000000000e+00
8.765	-1.0000000000e-04	1.1355604138e-21	0.0000000000e+00
8.77	-1.0000000000e-04	1.1674877052e-21	0.0000000000e+00
8.775	-1.0000000000e-04	1.1731996180e-21	0.0000000000e+00
8.78	-1.0000000000e-04	1.2095832660e-21	0.0000000000e+00
8.785	-1.0000000000e-04	1.2355615584e-21	0.0000000000e+00
8.79	-1.0000000000e-04	1.2694846221e-21	0.0000000000e+00
8.795	-1.0000000000e-04	1.3076616987e-21	0.0000000000e+00
8.8	-1.0000000000e-04	1.3490144397e-21	0.0000000000e+00
8.805	-1.0000000000e-04	1.4082954967e-21	0.0000000000e+00
8.81	-1.0000000000e-04	1.4407065374e-21	0.0000000000e+00
8.815	-1.0000000000e-04	1.4629042874e-21	0.0000000000e+00
8.82	-1.0000000000e-04	1.4939923944e-21	0.0000000000e+00
8.825	-1.0000000000e-04	1.5198414427e-21	0.0000000000e+00
8.83	-1.0000000000e-04	1.5576499163e-21	0.0000000000e+00
8.835	-1.0000000000e-04	1.5757438089e-21	0.0000000000e+00
8.84	-1.0000000000e-04	1.6005726106e-21	0.0000000000e+00
8.845	-1.0000000000e-04	1.6476923331e-21	0.0000000000e+00
8.85	-1.0000000000e-04	1.7094576591e-21	0.0000000000e+00
8.855	-1.0000000000e-04	1.7243249376e-21	0.0000000000e+00
8.86	-1.0000000000e-04	1.7703915158e-21	0.0000000000e+00
8.865	-1.0000000000e-04	1.7999917169e-21	0.0000000000e+00
8.87	-1.0000000000e-04	1.8122872904e-21	0.0000000000e+00
8.875	-1.0000000000e-04	1.8604233098e-21	0.0000000000e+00
8.88	-1.0000000000e-04	1.8992725908e-21	0.0000000000e+00
8.885	-1.0000000000e-04	1.9199539722e-21	0.0000000000e+00
8.89	-1.0000000000e-04	1.9271618719e-21	0.0000000000e+00
8.895	-1.0000000000e-04	1.9648074909e-21	0.0000000000e+00
8.9	-1.0000000000e-04	2.0036755383e-21	0.0000000000e+00
8.905	-1.0000000000e-04	2.0450752317e-21	0.0000000000e+00
8.91	-1.0000000000e-04	2.0811479543e-21	0.0000000000e+00
8.915	-1.0000000000e-04	2.1188361320e-21	0.0000000000e+00
8.92	-1.0000000000e-04	2.1645729232e-21	0.0000000000e+00
8.925	-1.0000000000e-04	2.1868190541e-21	0.0000000000e+00
8.93	-1.0000000000e-04	2.2149901018e-21	0.0000000000e+00
8.935	-1.0000000000e-04	2.2849302130e-21	0.0000000000e+00
8.94	-1.0000000000e-04	2.3317703086e-21	0.0000000000e+00
8.945	-1.0000000000e-04	2.3988985928e-21	0.0000000000e+00
8.95	-1.0000000000e-04	2.4680926325e-21	0.0000000000e+00
8.955	-1.0000000000e-04	2.4895256727e-21	0.0000000000e+00
8.96	-1.0000000000e-04	2.5191345991e-21	0.0000000000e+00
8.965	-1.0000000000e-04	2.5410394478e-21	0.0000000000e+00
8.97	-1.0000000000e-04	2.6031031298e-21	0.0000000000e+00
8.975	-1.0000000000e-04	2.6357624768e-21	0.0000000000e+00
8.98	-1.0000000000e-04	2.6571816060e-21	0.0000000000e+00
8.985	-1.0000000000e-04	2.7228412950e-21	0.0000000000e+00
8.99	-1.0000000000e-04	2.7628307470e-21	0.0000000000e+00
8.995	-1.0000000000e-04	2.8072914945e-21	0.0000000000e+00
9	-1.0000000000e-04	2.8304669458e-21	0.0000000000e+00
9.005	-1.0000000000e-04	2.8815279070e-21	0.0000000000e+00
9.01	-1.0000000000e-04	2.9022062241e-21	0.0000000000e+00
9.015	-1.0000000000e-04	2.9450094405e-21	0.0000000000e+00
9.02	-1.0000000000e-04	2.9771365754e-21	0.0000000000e+00
9.025	-1.0000000000e-04	3.0400634989e-21	0.0000000000e+00
9.03	-1.0000000000e-04	3.0790853950e-21	0.0000000000e+00
9.035	-1.0000000000e-04	3.1037535195e-21	0.0000000000e+00
9.04	-1.0000000000e-04	3.1307979489e-21	0.0000000000e+00
9.045	-1.0000000000e-04	3.1593002645e-21	0.0000000000e+00
9.05	-1.0000000000e-04	3.1821965616e-21	0.0000000000e+00
9.055	-1.0000000000e-04	3.2054785734e-21	0.0000000000e+00
9.06	-1.0000000000e-04	3.2578613813e-21	0.0000000000e+00
9.065	-1.0000000000e-04	3.2954544150e-21	0.0000000000e+00
9.07	-1.0000000000e-04	3.3291677617e-21	0.0000000000e+00
9.075	-1.0000000000e-04	3.3497559148e-21	0.0000000000e+00
9.08	-1.0000000000e-04	3.4032506747e-21	0.0000000000e+00
9.085	-1.0000000000e-04	3.4463355147e-21	0.0000000000e+00
9.09	-1.0000000000e-04	3.5231288311e-21	0.0000000000e+00
9.095	-1.0000000000e-04	3.5589534783e-21	0.0000000000e+00
9.1	-1.0000000000e-04	3.6050241535e-21	0.0000000000e+00
9.105	-1.0000000000e-04	3.6615154108e-21	0.0000000000e+00
9.11	-1.0000000000e-04	3.7059235288e-21	0.0000000000e+00
9.115	-1.0000000000e-04	3.7449695049e-21	0.0000000000e+00
9.12	-1.0000000000e-04	3.7883374418e-21	0.0000000000e+00
9.125	-1.0000000000e-04	3.8328879153e-21	0.0000000000e+00
9.13	-1.0000000000e-04	3.8474176031e-21	0.0000000000e+00
9.135	-1.0000000000e-04	3.8862936583e-21	0.0000000000e+00
9.14	-1.0000000000e-04	3.9253873138e-21	0.0000000000e+00
9.145	-1.0000000000e-04	3.9740861619e-21	0.0000000000e+00
9.15	-1.0000000000e-04	4.0075357028e-21	0.0000000000e+00
9.155	-1.0000000000e-04	4.0383442195e-21	0.0000000000e+00
9.16	-1.0000000000e-04	4.0580556123e-21	0.0000000000e+00
9.165	-1.0000000000e-04	4.0957406792e-21	0.0000000000e+00
9.17	-1.0000000000e-04	4.1412655331e-21	0.0000000000e+00
9.175	-1.0000000000e-04	4.1928630004e-21	0.0000000000e+00
9.18	-1.0000000000e-04	4.2189215104e-21	0.0000000000e+00
9.185	-1.0000000000e-04	4.2470470559e-21	0.0000000000e+00
9.19	-1.0000000000e-04	4.2697727138e-21	0.0000000000e+00
9.195	-1.0000000000e-04	4.3241691809e-21	0.0000000000e+00
9.2	-1.0000000000e-04	4.3309317630e-21	0.0000000000e+00
9.205	-1.0000000000e-04	4.3905185031e-21	0.0000000000e+00
9.21	-1.0000000000e-04	4.4444091746e-21	0.0000000000e+00
9.215	-1.0000000000e-04	4.4729983627e-21	0.0000000000e+00
9.22	-1.0000000000e-04	4.5247059774e-21	0.0000000000e+00
9.225	-1.0000000000e-04	4.5709789787e-21	0.0000000000e+00
9.23	-1.0000000000e-04	4.6255749321e-21	0.0000000000e+00
9.235	-1.0000000000e-04	4.6714935072e-21	0.0000000000e+00
9.24	-1.0000000000e-04	4.7462953752e-21	0.0000000000e+00
9.245	-1.0000000000e-04	4.7821335095e-21	0.0000000000e+00
9.25	-1.0000000000e-04	4.8359916054e-21	0.0000000000e+00
9.255	-1.0000000000e-04	4.8819665473e-21	0.0000000000e+00
9.26	-1.0000000000e-04	4.9150135647e-21	0.0000000000e+00
9.265	-1.0000000000e-04	4.9474962825e-21	0.0000000000e+00
9.27	-1.0000000000e-04	4.9700341239e-21	0.0000000000e+00
9.275	-1.0000000000e-04	5.0208017013e-21	0.0000000000e+00
9.28	-1.0000000000e-04	5.0430407109e-21	0.0000000000e+00
9.285	-1.0000000000e-04	5.0798949605e-21	0.0000000000e+00
9.29	-1.0000000000e-04	5.1040245267e-21	0.0000000000e+00
9.295	-1.0000000000e-04	5.1253898551e-21	0.0000000000e+00
9.3	-1.0000000000e-04	5.1719008039e-21	0.0000000000e+00
9.305	-1.0000000000e-04	5.2164371946e-21	0.0000000000e+00
9.31	-1.0000000000e-04	5.2597218418e-21	0.0000000000e+00
9.315	-1.0000000000e-04	5.2856319195e-21	0.0000000000e+00
9.32	-1.0000000000e-04	5.3061609419e-21	0.0000000000e+00
9.325	-1.0000000000e-04	5.3462434842e-21	0.0000000000e+00
9.33	-1.0000000000e-04	5.3737996545e-21	0.0000000000e+00
9.335	-1.0000000000e-04	5.3937990498e-21	0.0000000000e+00
9.34	-1.0000000000e-04	5.4312089102e-21	0.0000000000e+00
9.345	-1.0000000000e-04	5.4757388794e-21	0.0000000000e+00
9.35	-1.0000000000e-04	5.4989910417e-21	0.0000000000e+00
9.355	-1.0000000000e-04	5.5054616785e-21	0.0000000000e+00
9.36	-1.0000000000e-04	5.5515052933e-21	0.0000000000e+00
9.365	-1.0000000000e-04	5.6017006392e-21	0.0000000000e+00
9.37	-1.0000000000e-04	5.6294042421e-21	0.0000000000e+00
9.375	-1.0000000000e-04	5.6824644259e-21	0.0000000000e+00
9.38	-1.0000000000e-04	5.7270472704e-21	0.0000000000e+00
9.385	-1.0000000000e-04	5.7455051854e-21	0.0000000000e+00
9.39	-1.0000000000e-04	5.7859888777e-21	0.0000000000e+00
9.395	-1.0000000000e-04	5.8183813229e-21	0.0000000000e+00
9.4	-1.0000000000e-04	5.8423754634e-21	0.0000000000e+00
9.405	-1.0000000000e-04	5.8574624916e-21	0.0000000000e+00
9.41	-1.0000000000e-04	5.8679172500e-21	0.0000000000e+00
9.415	-1.0000000000e-04	5.8904114748e-21	0.0000000000e+00
9.42	-1.0000000000e-04	5.9500242877e-21	0.0000000000e+00
9.425	-1.0000000000e-04	5.9884983676e-21	0.0000000000e+00
9.43	-1.0000000000e-04	6.0199046105e-21	0.0000000000e+00
9.435	-1.0000000000e-04	6.0424893963e-21	0.0000000000e+00
9.44	-1.0000000000e-04	6.0730765303e-21	0.0000000000e+00
9.445	-1.0000000000e-04	6.0937972479e-21	0.0000000000e+00
9.45	-1.0000000000e-04	6.1195747180e-21	0.0000000000e+00
9.455	-1.0000000000e-04	6.1466732622e-21	0.0000000000e+00
9.46	-1.0000000000e-04	6.1540257677e-21	0.0000000000e+00
9.465	-1.0000000000e-04	6.1709195580e-21	0.0000000000e+00
9.47	-1.0000000000e-04	6.1929807223e-21	0.0000000000e+00
9.475	-1.0000000000e-04	6.2498292927e-21	0.0000000000e+00
9.48	-1.0000000000e-04	6.2888359233e-21	0.0000000000e+00
9.485	-1.0000000000e-04	6.3038157656e-21	0.0000000000e+00
9.49	-1.0000000000e-04	6.3290558220e-21	0.0000000000e+00
9.495	-1.0000000000e-04	6.3575460881e-21	0.0000000000e+00
9.5	-1.0000000000e-04	6.4068652920e-21	0.0000000000e+00
9.505	-1.0000000000e-04	6.4443611144e-21	0.0000000000e+00
9.51	-1.0000000000e-04	6.4364751708e-21	0.0000000000e+00
9.515	-1.0000000000e-04	6.4701242678e-21	0.0000000000e+00
9.52	-1.0000000000e-04	6.4973522460e-21	0.0000000000e+00
9.525	-1.0000000000e-04	6.5255727145e-21	0.0000000000e+00
9.53	-1.0000000000e-04	6.5219224412e-21	0.0000000000e+00
9.535	-1.0000000000e-04	6.5312861277e-21	0.0000000000e+00
9.54	-1.0000000000e-04	6.5621834514e-21	0.0000000000e+00
9.545	-1.0000000000e-04	6.6151651296e-21	0.0000000000e+00
9.55	-1.0000000000e-04	6.6490559459e-21	0.0000000000e+00
9.555	-1.0000000000e-04	6.6622215146e-21	0.0000000000e+00
9.56	-1.0000000000e-04	6.6943517764e-21	0.0000000000e+00
9.565	-1.0000000000e-04	6.7072172855e-21	0.0000000000e+00
9.57	-1.0000000000e-04	6.7440486334e-21	0.0000000000e+00
9.575	-1.0000000000e-04	6.7763014224e-21	0.0000000000e+00
9.58	-1.0000000000e-04	6.7905616618e-21	0.0000000000e+00
9.585	-1.0000000000e-04	6.7857653695e-21	0.0000000000e+00
9.59	-1.0000000000e-04	6.8023663362e-21	0.0000000000e+00
9.595	-1.0000000000e-04	6.8155439142e-21	0.0000000000e+00
9.6	-1.0000000000e-04	6.8558161216e-21	0.0000000000e+00
9.605	-1.0000000000e-04	6.9029954083e-21	0.0000000000e+00
9.61	-1.0000000000e-04	6.9309305325e-21	0.0000000000e+00
9.615	-1.0000000000e-04	6.9492937424e-21	0.0000000000e+00
9.62	-1.0000000000e-04	6.9622722195e-21	0.0000000000e+00
9.625	-1.0000000000e-04	6.9556372391e-21	0.0000000000e+00
9.63	-1.0000000000e-04	6.9664833888e-21	0.0000000000e+00
9.635	-1.0000000000e-04	7.0056331161e-21	0.0000000000e+00
9.64	-1.0000000000e-04	7.0359337795e-21	0.0000000000e+00
9.645	-1.0000000000e-04	7.0520024057e-21	0.0000000000e+00
9.65	-1.0000000000e-04	7.0643228054e-21	0.0000000000e+00
9.655	-1.0000000000e-04	7.0854640423e-21	0.0000000000e+00
9.66	-1.0000000000e-04	7.1001781401e-21	0.0000000000e+00
9.665	-1.0000000000e-04	7.1090198150e-21	0.0000000000e+00
9.67	-1.0000000000e-04	7.1316992997e-21	0.0000000000e+00
9.675	-1.0000000000e-04	7.1438864198e-21	0.0000000000e+00
9.68	-1.0000000000e-04	7.1532250972e-21	0.0000000000e+00
9.685	-1.0000000000e-04	7.1682376487e-21	0.0000000000e+00
9.69	-1.0000000000e-04	7.1771589246e-21	0.0000000000e+00
9.695	-1.0000000000e-04	7.1935989614e-21	0.0000000000e+00
9.7	-1.0000000000e-04	7.2233635884e-21	0.0000000000e+00
9.705	-1.0000000000e-04	7.2566863847e-21	0.0000000000e+00
9.71	-1.0000000000e-04	7.2604253928e-21	0.0000000000e+00
9.715	-1.0000000000e-04	7.2712418658e-21	0.0000000000e+00
9.72	-1.0000000000e-04	7.2719103784e-21	0.0000000000e+00
9.725	-1.0000000000e-04	7.2552662418e-21	0.0000000000e+00
9.73	-1.0000000000e-04	7.2964835738e-21	0.0000000000e+00
9.735	-1.0000000000e-04	7.3179285334e-21	0.0000000000e+00
9.74	-1.0000000000e-04	7.3240176748e-21	0.0000000000e+00
9.745	-1.0000000000e-04	7.3315173800e-21	0.0000000000e+00
9.75	-1.0000000000e-04	7.3183629722e-21	0.0000000000e+00
9.755	-1.0000000000e-04	7.3135937520e-21	0.0000000000e+00
9.76	-1.0000000000e-04	7.3131396189e-21	0.0000000000e+00
9.765	-1.0000000000e-04	7.3584511648e-21	0.0000000000e+00
9.77	-1.0000000000e-04	7.3777062748e-21	0.0000000000e+00
9.775	-1.0000000000e-04	7.3915645546e-21	0.0000000000e+00
9.78	-1.0000000000e-04	7.3932294869e-21	0.0000000000e+00
9.785	-1.0000000000e-04	7.3959895487e-21	0.0000000000e+00
9.79	-1.0000000000e-04	7.3845206073e-21	0.0000000000e+00
9.795	-1.0000000000e-04	7.3828630420e-21	0.0000000000e+00
9.8	-1.0000000000e-04	7.3718575903e-21	0.0000000000e+00
9.805	-1.0000000000e-04	7.3638296634e-21	0.0000000000e+00
9.81	-1.0000000000e-04	7.3657173360e-21	0.0000000000e+00
9.815	-1.0000000000e-04	7.3674020622e-21	0.0000000000e+00
9.82	-1.0000000000e-04	7.3724952166e-21	0.0000000000e+00
9.825	-1.0000000000e-04	7.4137677415e-21	0.0000000000e+00
9.83	-1.0000000000e-04	7.4363531597e-21	0.0000000000e+00
9.835	-1.0000000000e-04	7.4658068852e-21	0.0000000000e+00
9.84	-1.0000000000e-04	7.4922674267e-21	0.0000000000e+00
9.845	-1.0000000000e-04	7.4761945971e-21	0.0000000000e+00
9.85	-1.0000000000e-04	7.5009427196e-21	0.0000000000e+00
9.855	-1.0000000000e-04	7.5008615538e-21	0.0000000000e+00
9.86	-1.0000000000e-04	7.4942241957e-21	0.0000000000e+00
9.865	-1.0000000000e-04	7.5082424512e-21	0.0000000000e+00
9.87	-1.0000000000e-04	7.5081465388e-21	0.0000000000e+00
9.875	-1.0000000000e-04	7.4943829995e-21	0.0000000000e+00
9.88	-1.0000000000e-04	7.5028272227e-21	0.0000000000e+00
9.885	-1.0000000000e-04	7.5156913206e-21	0.0000000000e+00
9.89	-1.0000000000e-04	7.5395275271e-21	0.0000000000e+00
9.895	-1.0000000000e-04	7.5221347101e-21	0.0000000000e+00
9.9	-1.0000000000e-04	7.5259196924e-21	0.0000000000e+00
9.905	-1.0000000000e-04	7.5427602437e-21	0.0000000000e+00
9.91	-1.0000000000e-04	7.5580650551e-21	0.0000000000e+00
9.915	-1.0000000000e-04	7.5919709049e-21	0.0000000000e+00
9.92	-1.0000000000e-04	7.5846550509e-21	0.0000000000e+00
9.925	-1.0000000000e-04	7.5955934018e-21	0.0000000000e+00
9.93	-1.0000000000e-04	7.5988587800e-21	0.0000000000e+00
9.935	-1.0000000000e-04	7.5899275018e-21	0.0000000000e+00
9.94	-1.0000000000e-04	7.6031393012e-21	0.0000000000e+00
9.945	-1.0000000000e-04	7.5864742742e-21	0.0000000000e+00
9.95	-1.0000000000e-04	7.5838534244e-21	0.0000000000e+00
9.955	-1.0000000000e-04	7.6018592337e-21	0.0000000000e+00
9.96	-1.0000000000e-04	7.6267847367e-21	0.0000000000e+00
9.965	-1.0000000000e-04	7.6425864704e-21	0.0000000000e+00
9.97	-1.0000000000e-04	7.6564286590e-21	0.0000000000e+00
9.975	-1.0000000000e-04	7.6685015025e-21	0.0000000000e+00
9.98	-1.0000000000e-04	7.6930937173e-21	0.0000000000e+00
9.985	-1.0000000000e-04	7.6730606960e-21	0.0000000000e+00
9.99	-1.0000000000e-04	7.6739699851e-21	0.0000000000e+00
